target "start time (UTC)" "end time (UTC)"
"Unused Time" "2019-04-29 14:24:00.024" "2019-04-29 14:26:00.024"
CAL_1823+568 "2019-04-29 14:26:00.024" "2019-04-29 14:29:00.024"
TransitionBlock "2019-04-29 14:29:00.024" "2019-04-29 14:29:20.024"
"Unused Time" "2019-04-29 14:29:20.024" "2019-04-29 14:31:20.024"
NEP-13 "2019-04-29 14:31:20.024" "2019-04-29 15:13:00.024"
TransitionBlock "2019-04-29 15:13:00.024" "2019-04-29 15:14:00.024"
"Unused Time" "2019-04-29 15:14:00.024" "2019-04-29 15:16:40.026"
CAL_G34.3 "2019-04-29 15:16:40.026" "2019-04-29 15:19:40.026"
TransitionBlock "2019-04-29 15:19:40.026" "2019-04-29 15:20:20.026"
"Unused Time" "2019-04-29 15:20:20.026" "2019-04-29 15:22:00.026"
CAL_MWC349 "2019-04-29 15:22:00.026" "2019-04-29 15:25:00.026"
TransitionBlock "2019-04-29 15:25:00.026" "2019-04-29 15:25:40.026"
"Unused Time" "2019-04-29 15:25:40.026" "2019-04-29 15:26:40.026"
CAL_1823+568 "2019-04-29 15:26:40.026" "2019-04-29 15:29:40.026"
TransitionBlock "2019-04-29 15:29:40.026" "2019-04-29 15:30:00.026"
"Unused Time" "2019-04-29 15:30:00.026" "2019-04-29 15:31:40.026"
NEP-18 "2019-04-29 15:31:40.026" "2019-04-29 16:13:20.026"
TransitionBlock "2019-04-29 16:13:20.026" "2019-04-29 16:14:00.026"
"Unused Time" "2019-04-29 16:14:00.026" "2019-04-29 16:18:40.028"
CAL_MWC349 "2019-04-29 16:18:40.028" "2019-04-29 16:21:40.028"
TransitionBlock "2019-04-29 16:21:40.028" "2019-04-29 16:22:20.028"
"Unused Time" "2019-04-29 16:22:20.028" "2019-04-29 16:24:40.028"
CAL_1823+568 "2019-04-29 16:24:40.028" "2019-04-29 16:27:40.028"
TransitionBlock "2019-04-29 16:27:40.028" "2019-04-29 16:28:00.028"
"Unused Time" "2019-04-29 16:28:00.028" "2019-04-29 16:31:00.029"
NEP-18 "2019-04-29 16:31:00.029" "2019-04-29 17:12:40.029"
TransitionBlock "2019-04-29 17:12:40.029" "2019-04-29 17:13:20.029"
"Unused Time" "2019-04-29 17:13:20.029" "2019-04-29 17:17:40.030"
CAL_MWC349 "2019-04-29 17:17:40.030" "2019-04-29 17:20:40.030"
TransitionBlock "2019-04-29 17:20:40.030" "2019-04-29 17:21:20.030"
"Unused Time" "2019-04-29 17:21:20.030" "2019-04-29 17:21:40.030"
CAL_G34.3 "2019-04-29 17:21:40.030" "2019-04-29 17:24:40.030"
TransitionBlock "2019-04-29 17:24:40.030" "2019-04-29 17:25:40.030"
"Unused Time" "2019-04-29 17:25:40.030" "2019-04-29 17:26:00.031"
CAL_1823+568 "2019-04-29 17:26:00.031" "2019-04-29 17:29:00.031"
TransitionBlock "2019-04-29 17:29:00.031" "2019-04-29 17:29:40.031"
"Unused Time" "2019-04-29 17:29:40.031" "2019-04-29 18:15:20.032"
CAL_MWC349 "2019-04-29 18:15:20.032" "2019-04-29 18:18:20.032"
TransitionBlock "2019-04-29 18:18:20.032" "2019-04-29 18:19:00.032"
"Unused Time" "2019-04-29 18:19:00.032" "2019-04-29 18:19:20.033"
CAL_G34.3 "2019-04-29 18:19:20.033" "2019-04-29 18:22:20.033"
TransitionBlock "2019-04-29 18:22:20.033" "2019-04-29 18:23:20.033"
"Unused Time" "2019-04-29 18:23:20.033" "2019-04-29 18:23:40.033"
CAL_1823+568 "2019-04-29 18:23:40.033" "2019-04-29 18:26:40.033"
TransitionBlock "2019-04-29 18:26:40.033" "2019-04-29 18:28:20.033"
"Unused Time" "2019-04-29 18:28:20.033" "2019-04-29 18:35:00.033"
XMM-LSS-017 "2019-04-29 18:35:00.033" "2019-04-29 19:16:40.033"
TransitionBlock "2019-04-29 19:16:40.033" "2019-04-29 19:18:00.033"
"Unused Time" "2019-04-29 19:18:00.033" "2019-04-29 19:18:20.035"
CAL_MWC349 "2019-04-29 19:18:20.035" "2019-04-29 19:21:20.035"
TransitionBlock "2019-04-29 19:21:20.035" "2019-04-29 19:22:40.035"
"Unused Time" "2019-04-29 19:22:40.035" "2019-04-29 19:34:40.035"
XMM-LSS-037 "2019-04-29 19:34:40.035" "2019-04-29 20:16:20.035"
TransitionBlock "2019-04-29 20:16:20.035" "2019-04-29 20:17:40.035"
"Unused Time" "2019-04-29 20:17:40.035" "2019-04-29 20:27:00.000"
CAL_MWC349 "2019-04-29 20:27:00.000" "2019-04-29 20:30:00.000"
